timestep,opponent,winrate,mean_ep_reward,sample_count
4243456,castle_defense_p1_v4,0.2222,148.6,9
4243456,castle_defense_p1_v7,0.25,181.29,4
4243456,v28_snap_20260726_005800,0.8889,163.81,9
4243456,v28_snap_20260726_012419,0.8333,159.3,12
4243456,v28_snap_20260726_015042,0.8462,156.84,13
4243456,v28_snap_20260726_021730,1.0,162.53,7
4243456,v28_snap_20260726_024418,0.6667,147.76,12
4243456,v28_snap_20260726_031048,1.0,162.09,5
4243456,v28_snap_20260726_033659,1.0,161.15,8
4243456,v28_snap_20260726_040326,0.8,154.94,10
4243456,v28_snap_20260726_043005,0.8182,140.38,11
4243456,v28_snap_20260726_045639,1.0,154.32,10
4243456,v29_snap_20260726_135657,1.0,154.3,7
4243456,v29_snap_20260726_142419,0.5,132.06,6
4243456,v29_snap_20260726_145116,0.6364,163.22,11
4243456,v29_snap_20260726_151811,0.8,161.29,5
4243456,v29_snap_20260726_154531,0.7143,170.66,7
4243456,v29_snap_20260726_161220,0.7,144.43,10
4243456,v29_snap_20260726_163913,0.8,157.25,10
4243456,v29_snap_20260726_170553,1.0,145.2,7
4243456,v29_snap_20260726_173235,0.8571,147.05,7
4243456,v29_snap_20260726_175905,0.8333,171.1,6
4243456,v30_floortest_8M,0.7143,179.43,7
4243456,v30_snap_20260727_103227,1.0,153.66,8
4243456,v30_snap_20260727_110006,0.25,164.26,4
4243456,v30_snap_20260727_112801,0.7,161.46,10
4243456,v30_snap_20260727_115518,0.5385,167.9,13
4243456,v30_snap_20260727_122239,0.8571,138.49,7
4243456,v30_snap_20260727_125007,0.625,173.14,8
4243456,v30_snap_20260727_131754,0.5,159.15,8
4243456,v30_snap_20260727_134517,0.625,153.95,8
4243456,v30_snap_20260727_141243,0.0,149.32,7
4243456,v30_snap_20260727_144030,0.7,163.15,10
4358144,Anti-Spam Bot,0.2519,155.97,135
4358144,Heuristic Bot,0.132,196.85,500
4358144,Random Dummy,0.4551,163.51,167
4358144,Self-Play,0.568,217.98,500
4358144,Spam Bot T1,0.6288,158.83,132
4358144,Spam Bot T2,0.7097,157.98,31
4358144,Spam Bot T3,0.7,166.26,20
4358144,Spam Bot T4,0.5455,175.89,11
4358144,Spam Bot T5,0.4118,166.12,17
4358144,Spam Bot T6,0.6875,171.37,16
4358144,Spam Bot T7,1.0,158.04,7
4358144,Spam Bot T8,0.45,149.06,20
4358144,castle_defense_p1_v14,0.5714,178.65,7
4358144,castle_defense_p1_v16,0.5714,166.23,14
4358144,castle_defense_p1_v20,0.6667,149.0,6
4358144,castle_defense_p1_v21,0.5,169.15,12
4358144,castle_defense_p1_v22,0.8,169.6,5
4358144,castle_defense_p1_v23,0.3333,153.46,12
4358144,castle_defense_p1_v25,0.2857,166.29,7
4358144,castle_defense_p1_v25_bc,0.7143,174.19,14
4358144,castle_defense_p1_v27,0.6,158.94,5
4358144,castle_defense_p1_v27_last,0.8182,156.23,11
4358144,castle_defense_p1_v3,0.1667,155.16,12
4358144,castle_defense_p1_v4,0.2222,148.6,9
4358144,castle_defense_p1_v7,0.2,193.11,5
4358144,v28_snap_20260726_005800,0.8889,163.81,9
4358144,v28_snap_20260726_012419,0.8333,159.3,12
4358144,v28_snap_20260726_015042,0.8462,156.84,13
4358144,v28_snap_20260726_021730,1.0,172.27,8
4358144,v28_snap_20260726_024418,0.6667,147.76,12
4358144,v28_snap_20260726_031048,1.0,162.09,5
4358144,v28_snap_20260726_033659,1.0,161.15,8
4358144,v28_snap_20260726_040326,0.8,154.94,10
4358144,v28_snap_20260726_043005,0.8182,140.38,11
4358144,v28_snap_20260726_045639,1.0,154.32,10
4358144,v29_snap_20260726_135657,1.0,154.3,7
4358144,v29_snap_20260726_142419,0.5714,147.54,7
4358144,v29_snap_20260726_145116,0.6364,163.22,11
4358144,v29_snap_20260726_151811,0.8,161.29,5
4358144,v29_snap_20260726_154531,0.75,179.38,8
4358144,v29_snap_20260726_161220,0.7,144.43,10
4358144,v29_snap_20260726_163913,0.8,157.25,10
4358144,v29_snap_20260726_170553,1.0,145.2,7
4358144,v29_snap_20260726_173235,0.8571,147.05,7
4358144,v29_snap_20260726_175905,0.8333,171.1,6
4358144,v30_floortest_8M,0.7143,179.43,7
4358144,v30_snap_20260727_103227,1.0,163.3,9
4358144,v30_snap_20260727_110006,0.2,179.49,5
4358144,v30_snap_20260727_112801,0.7,161.46,10
4358144,v30_snap_20260727_115518,0.5385,167.9,13
4358144,v30_snap_20260727_122239,0.8571,138.49,7
4358144,v30_snap_20260727_125007,0.625,173.14,8
4358144,v30_snap_20260727_131754,0.5,159.15,8
4358144,v30_snap_20260727_134517,0.625,153.95,8
4358144,v30_snap_20260727_141243,0.0,149.32,7
4358144,v30_snap_20260727_144030,0.7,163.15,10
4472832,Anti-Spam Bot,0.2482,157.93,137
4472832,Heuristic Bot,0.128,208.61,500
4472832,Random Dummy,0.4529,165.74,170
4472832,Self-Play,0.532,234.23,500
4472832,Spam Bot T1,0.625,162.69,136
4472832,Spam Bot T2,0.7273,165.99,33
4472832,Spam Bot T3,0.7,166.26,20
4472832,Spam Bot T4,0.5455,175.89,11
4472832,Spam Bot T5,0.4211,179.17,19
4472832,Spam Bot T6,0.6875,171.37,16
4472832,Spam Bot T7,1.0,158.04,7
4472832,Spam Bot T8,0.45,149.06,20
4472832,castle_defense_p1_v14,0.5714,178.65,7
4472832,castle_defense_p1_v16,0.5714,166.23,14
4472832,castle_defense_p1_v20,0.5714,169.15,7
4472832,castle_defense_p1_v21,0.4615,178.45,13
4472832,castle_defense_p1_v22,0.8,169.6,5
4472832,castle_defense_p1_v23,0.3077,163.97,13
4472832,castle_defense_p1_v25,0.2857,166.29,7
4472832,castle_defense_p1_v25_bc,0.7143,174.19,14
4472832,castle_defense_p1_v27,0.6,158.94,5
4472832,castle_defense_p1_v27_last,0.75,167.38,12
4472832,castle_defense_p1_v3,0.1538,165.54,13
4472832,castle_defense_p1_v4,0.2222,148.6,9
4472832,castle_defense_p1_v7,0.2,193.11,5
4472832,v28_snap_20260726_005800,0.8889,163.81,9
4472832,v28_snap_20260726_012419,0.8333,159.3,12
4472832,v28_snap_20260726_015042,0.8462,156.84,13
4472832,v28_snap_20260726_021730,1.0,172.27,8
4472832,v28_snap_20260726_024418,0.6154,158.71,13
4472832,v28_snap_20260726_031048,1.0,198.65,7
4472832,v28_snap_20260726_033659,1.0,161.15,8
4472832,v28_snap_20260726_040326,0.8,154.94,10
4472832,v28_snap_20260726_043005,0.8182,140.38,11
4472832,v28_snap_20260726_045639,1.0,154.32,10
4472832,v29_snap_20260726_135657,1.0,154.3,7
4472832,v29_snap_20260726_142419,0.5,165.35,8
4472832,v29_snap_20260726_145116,0.5833,173.79,12
4472832,v29_snap_20260726_151811,0.8,161.29,5
4472832,v29_snap_20260726_154531,0.75,179.38,8
4472832,v29_snap_20260726_161220,0.7273,157.67,11
4472832,v29_snap_20260726_163913,0.8,157.25,10
4472832,v29_snap_20260726_170553,1.0,145.2,7
4472832,v29_snap_20260726_173235,0.875,164.92,8
4472832,v29_snap_20260726_175905,0.8333,171.1,6
4472832,v30_floortest_8M,0.7143,179.43,7
4472832,v30_snap_20260727_103227,1.0,163.3,9
4472832,v30_snap_20260727_110006,0.2,179.49,5
4472832,v30_snap_20260727_112801,0.7,161.46,10
4472832,v30_snap_20260727_115518,0.5385,167.9,13
4472832,v30_snap_20260727_122239,0.875,157.44,8
4472832,v30_snap_20260727_125007,0.625,173.14,8
4472832,v30_snap_20260727_131754,0.5,159.15,8
4472832,v30_snap_20260727_134517,0.625,153.95,8
4472832,v30_snap_20260727_141243,0.0,149.32,7
4472832,v30_snap_20260727_144030,0.7,163.15,10
4587520,Anti-Spam Bot,0.2448,164.27,143
4587520,Heuristic Bot,0.126,223.53,500
4587520,Random Dummy,0.4659,170.63,176
4587520,Self-Play,0.53,244.92,500
4587520,Spam Bot T1,0.6232,164.81,138
4587520,Spam Bot T2,0.75,177.9,36
4587520,Spam Bot T3,0.7,166.26,20
4587520,Spam Bot T4,0.5,186.98,12
4587520,Spam Bot T5,0.4211,179.17,19
4587520,Spam Bot T6,0.7059,179.46,17
4587520,Spam Bot T7,0.8889,191.59,9
4587520,Spam Bot T8,0.45,149.06,20
4587520,castle_defense_p1_v14,0.5714,178.65,7
4587520,castle_defense_p1_v16,0.5714,166.23,14
4587520,castle_defense_p1_v20,0.625,186.63,8
4587520,castle_defense_p1_v21,0.4286,187.78,14
4587520,castle_defense_p1_v22,0.8,169.6,5
4587520,castle_defense_p1_v23,0.2857,174.33,14
4587520,castle_defense_p1_v25,0.2857,166.29,7
4587520,castle_defense_p1_v25_bc,0.7143,174.19,14
4587520,castle_defense_p1_v27,0.6667,183.96,6
4587520,castle_defense_p1_v27_last,0.75,167.38,12
4587520,castle_defense_p1_v3,0.1538,165.54,13
4587520,castle_defense_p1_v4,0.2222,148.6,9
4587520,castle_defense_p1_v7,0.1429,226.22,7
4587520,v28_snap_20260726_005800,0.8889,163.81,9
4587520,v28_snap_20260726_012419,0.8333,159.3,12
4587520,v28_snap_20260726_015042,0.8462,156.84,13
4587520,v28_snap_20260726_021730,1.0,187.46,9
4587520,v28_snap_20260726_024418,0.6154,158.71,13
4587520,v28_snap_20260726_031048,1.0,198.65,7
4587520,v28_snap_20260726_033659,1.0,161.15,8
4587520,v28_snap_20260726_040326,0.8,154.94,10
4587520,v28_snap_20260726_043005,0.8182,140.38,11
4587520,v28_snap_20260726_045639,1.0,154.32,10
4587520,v29_snap_20260726_135657,1.0,154.3,7
4587520,v29_snap_20260726_142419,0.5556,181.31,9
4587520,v29_snap_20260726_145116,0.5833,173.79,12
4587520,v29_snap_20260726_151811,0.6667,185.91,6
4587520,v29_snap_20260726_154531,0.75,179.38,8
4587520,v29_snap_20260726_161220,0.7273,157.67,11
4587520,v29_snap_20260726_163913,0.8182,171.05,11
4587520,v29_snap_20260726_170553,0.875,165.67,8
4587520,v29_snap_20260726_173235,0.7778,180.93,9
4587520,v29_snap_20260726_175905,0.8333,171.1,6
4587520,v30_floortest_8M,0.7143,179.43,7
4587520,v30_snap_20260727_103227,1.0,163.3,9
4587520,v30_snap_20260727_110006,0.2,179.49,5
4587520,v30_snap_20260727_112801,0.7,161.46,10
4587520,v30_snap_20260727_115518,0.5385,167.9,13
4587520,v30_snap_20260727_122239,0.875,157.44,8
4587520,v30_snap_20260727_125007,0.6667,188.24,9
4587520,v30_snap_20260727_131754,0.5,159.15,8
4587520,v30_snap_20260727_134517,0.625,153.95,8
4587520,v30_snap_20260727_141243,0.0,149.32,7
4587520,v30_snap_20260727_144030,0.7,163.15,10
4702208,Anti-Spam Bot,0.2449,168.37,147
4702208,Heuristic Bot,0.126,237.56,500
4702208,Random Dummy,0.4663,172.25,178
4702208,Self-Play,0.54,255.97,500
4702208,Spam Bot T1,0.6181,171.06,144
4702208,Spam Bot T2,0.7297,181.61,37
4702208,Spam Bot T3,0.7,166.26,20
4702208,Spam Bot T4,0.5,186.98,12
4702208,Spam Bot T5,0.4211,179.17,19
4702208,Spam Bot T6,0.7059,179.46,17
4702208,Spam Bot T7,0.8889,191.59,9
4702208,Spam Bot T8,0.45,149.06,20
4702208,castle_defense_p1_v14,0.5714,178.65,7
4702208,castle_defense_p1_v16,0.5714,166.23,14
4702208,castle_defense_p1_v20,0.6,212.3,10
4702208,castle_defense_p1_v21,0.4286,187.78,14
4702208,castle_defense_p1_v22,0.8,169.6,5
4702208,castle_defense_p1_v23,0.2857,174.33,14
4702208,castle_defense_p1_v25,0.2857,166.29,7
4702208,castle_defense_p1_v25_bc,0.6667,183.58,15
4702208,castle_defense_p1_v27,0.5714,202.67,7
4702208,castle_defense_p1_v27_last,0.75,167.38,12
4702208,castle_defense_p1_v3,0.1538,165.54,13
4702208,castle_defense_p1_v4,0.2222,148.6,9
4702208,castle_defense_p1_v7,0.1429,226.22,7
4702208,v28_snap_20260726_005800,0.9,178.93,10
4702208,v28_snap_20260726_012419,0.8333,159.3,12
4702208,v28_snap_20260726_015042,0.8462,156.84,13
4702208,v28_snap_20260726_021730,0.9,200.21,10
4702208,v28_snap_20260726_024418,0.6154,158.71,13
4702208,v28_snap_20260726_031048,1.0,198.65,7
4702208,v28_snap_20260726_033659,1.0,178.24,9
4702208,v28_snap_20260726_040326,0.8182,169.49,11
4702208,v28_snap_20260726_043005,0.8333,154.93,12
4702208,v28_snap_20260726_045639,1.0,154.32,10
4702208,v29_snap_20260726_135657,1.0,154.3,7
4702208,v29_snap_20260726_142419,0.5556,181.31,9
4702208,v29_snap_20260726_145116,0.5833,173.79,12
4702208,v29_snap_20260726_151811,0.6667,185.91,6
4702208,v29_snap_20260726_154531,0.7778,194.45,9
4702208,v29_snap_20260726_161220,0.75,170.78,12
4702208,v29_snap_20260726_163913,0.75,183.04,12
4702208,v29_snap_20260726_170553,0.875,165.67,8
4702208,v29_snap_20260726_173235,0.7778,180.93,9
4702208,v29_snap_20260726_175905,0.8333,171.1,6
4702208,v30_floortest_8M,0.625,196.37,8
4702208,v30_snap_20260727_103227,0.9,178.46,10
4702208,v30_snap_20260727_110006,0.2,179.49,5
4702208,v30_snap_20260727_112801,0.7,161.46,10
4702208,v30_snap_20260727_115518,0.5714,178.4,14
4702208,v30_snap_20260727_122239,0.875,157.44,8
4702208,v30_snap_20260727_125007,0.6667,188.24,9
4702208,v30_snap_20260727_131754,0.5556,176.47,9
4702208,v30_snap_20260727_134517,0.625,153.95,8
4702208,v30_snap_20260727_141243,0.0,149.32,7
4702208,v30_snap_20260727_144030,0.7,163.15,10
4816896,Anti-Spam Bot,0.24,170.47,150
4816896,Heuristic Bot,0.124,244.38,500
4816896,Random Dummy,0.4809,175.01,183
4816896,Self-Play,0.506,266.24,500
4816896,Spam Bot T1,0.5933,175.16,150
4816896,Spam Bot T2,0.7368,184.03,38
4816896,Spam Bot T3,0.7,166.26,20
4816896,Spam Bot T4,0.5,186.98,12
4816896,Spam Bot T5,0.4211,179.17,19
4816896,Spam Bot T6,0.7059,179.46,17
4816896,Spam Bot T7,0.8889,191.59,9
4816896,Spam Bot T8,0.4286,154.98,21
4816896,castle_defense_p1_v14,0.5714,178.65,7
4816896,castle_defense_p1_v16,0.5714,166.23,14
4816896,castle_defense_p1_v20,0.5455,217.86,11
4816896,castle_defense_p1_v21,0.4286,187.78,14
4816896,castle_defense_p1_v22,0.8,169.6,5
4816896,castle_defense_p1_v23,0.2857,174.33,14
4816896,castle_defense_p1_v25,0.2857,166.29,7
4816896,castle_defense_p1_v25_bc,0.6667,183.58,15
4816896,castle_defense_p1_v27,0.5714,202.67,7
4816896,castle_defense_p1_v27_last,0.75,167.38,12
4816896,castle_defense_p1_v3,0.1538,165.54,13
4816896,castle_defense_p1_v4,0.2222,148.6,9
4816896,castle_defense_p1_v7,0.1429,226.22,7
4816896,v28_snap_20260726_005800,0.8182,187.52,11
4816896,v28_snap_20260726_012419,0.7692,168.08,13
4816896,v28_snap_20260726_015042,0.8462,156.84,13
4816896,v28_snap_20260726_021730,0.9,200.21,10
4816896,v28_snap_20260726_024418,0.5714,166.9,14
4816896,v28_snap_20260726_031048,1.0,198.65,7
4816896,v28_snap_20260726_033659,1.0,178.24,9
4816896,v28_snap_20260726_040326,0.8333,178.15,12
4816896,v28_snap_20260726_043005,0.8333,154.93,12
4816896,v28_snap_20260726_045639,1.0,165.15,11
4816896,v29_snap_20260726_135657,1.0,169.19,8
4816896,v29_snap_20260726_142419,0.5556,181.31,9
4816896,v29_snap_20260726_145116,0.5833,173.79,12
4816896,v29_snap_20260726_151811,0.6667,185.91,6
4816896,v29_snap_20260726_154531,0.7778,194.45,9
4816896,v29_snap_20260726_161220,0.75,170.78,12
4816896,v29_snap_20260726_163913,0.75,183.04,12
4816896,v29_snap_20260726_170553,0.8889,177.64,9
4816896,v29_snap_20260726_173235,0.7778,180.93,9
4816896,v29_snap_20260726_175905,0.8333,171.1,6
4816896,v30_floortest_8M,0.625,196.37,8
4816896,v30_snap_20260727_103227,0.9,178.46,10
4816896,v30_snap_20260727_110006,0.2,179.49,5
4816896,v30_snap_20260727_112801,0.7273,171.64,11
4816896,v30_snap_20260727_115518,0.5714,178.4,14
4816896,v30_snap_20260727_122239,0.8889,170.32,9
4816896,v30_snap_20260727_125007,0.6667,188.24,9
4816896,v30_snap_20260727_131754,0.5556,176.47,9
4816896,v30_snap_20260727_134517,0.625,153.95,8
4816896,v30_snap_20260727_141243,0.125,164.83,8
4816896,v30_snap_20260727_144030,0.7,163.15,10
4931584,Anti-Spam Bot,0.2338,173.12,154
4931584,Heuristic Bot,0.102,248.99,500
4931584,Random Dummy,0.4947,177.6,188
4931584,Self-Play,0.502,276.25,500
4931584,Spam Bot T1,0.6065,178.29,155
4931584,Spam Bot T2,0.7436,186.29,39
4931584,Spam Bot T3,0.7,166.26,20
4931584,Spam Bot T4,0.5385,193.55,13
4931584,Spam Bot T5,0.45,183.83,20
4931584,Spam Bot T6,0.6667,184.62,18
4931584,Spam Bot T7,0.8889,191.59,9
4931584,Spam Bot T8,0.4286,154.98,21
4931584,castle_defense_p1_v14,0.5714,178.65,7
4931584,castle_defense_p1_v16,0.5714,166.23,14
4931584,castle_defense_p1_v20,0.5455,217.86,11
4931584,castle_defense_p1_v21,0.4286,187.78,14
4931584,castle_defense_p1_v22,0.8,169.6,5
4931584,castle_defense_p1_v23,0.3125,186.58,16
4931584,castle_defense_p1_v25,0.25,179.54,8
4931584,castle_defense_p1_v25_bc,0.5882,194.02,17
4931584,castle_defense_p1_v27,0.625,211.38,8
4931584,castle_defense_p1_v27_last,0.75,167.38,12
4931584,castle_defense_p1_v3,0.1429,173.17,14
4931584,castle_defense_p1_v4,0.2,160.97,10
4931584,castle_defense_p1_v7,0.1429,226.22,7
4931584,v28_snap_20260726_005800,0.8182,187.52,11
4931584,v28_snap_20260726_012419,0.7333,181.98,15
4931584,v28_snap_20260726_015042,0.8571,165.09,14
4931584,v28_snap_20260726_021730,0.9,200.21,10
4931584,v28_snap_20260726_024418,0.5714,166.9,14
4931584,v28_snap_20260726_031048,1.0,198.65,7
4931584,v28_snap_20260726_033659,1.0,178.24,9
4931584,v28_snap_20260726_040326,0.8333,178.15,12
4931584,v28_snap_20260726_043005,0.7857,171.7,14
4931584,v28_snap_20260726_045639,1.0,165.15,11
4931584,v29_snap_20260726_135657,1.0,169.19,8
4931584,v29_snap_20260726_142419,0.5556,181.31,9
4931584,v29_snap_20260726_145116,0.5833,173.79,12
4931584,v29_snap_20260726_151811,0.6667,185.91,6
4931584,v29_snap_20260726_154531,0.7778,194.45,9
4931584,v29_snap_20260726_161220,0.75,170.78,12
4931584,v29_snap_20260726_163913,0.75,183.04,12
4931584,v29_snap_20260726_170553,0.8889,177.64,9
4931584,v29_snap_20260726_173235,0.7778,180.93,9
4931584,v29_snap_20260726_175905,0.8333,171.1,6
4931584,v30_floortest_8M,0.625,196.37,8
4931584,v30_snap_20260727_103227,0.9,178.46,10
4931584,v30_snap_20260727_110006,0.1667,194.96,6
4931584,v30_snap_20260727_112801,0.7273,171.64,11
4931584,v30_snap_20260727_115518,0.5714,178.4,14
4931584,v30_snap_20260727_122239,0.8889,170.32,9
4931584,v30_snap_20260727_125007,0.6667,188.24,9
4931584,v30_snap_20260727_131754,0.5556,176.47,9
4931584,v30_snap_20260727_134517,0.5556,167.11,9
4931584,v30_snap_20260727_141243,0.1111,176.77,9
4931584,v30_snap_20260727_144030,0.6364,173.08,11
5046272,Anti-Spam Bot,0.225,176.96,160
5046272,Heuristic Bot,0.094,257.83,500
5046272,Random Dummy,0.4974,179.14,191
5046272,Self-Play,0.51,282.94,500
5046272,Spam Bot T1,0.6049,182.5,162
5046272,Spam Bot T2,0.7073,190.65,41
5046272,Spam Bot T3,0.7,166.26,20
5046272,Spam Bot T4,0.4667,204.5,15
5046272,Spam Bot T5,0.45,183.83,20
5046272,Spam Bot T6,0.6842,189.42,19
5046272,Spam Bot T7,0.8889,191.59,9
5046272,Spam Bot T8,0.4091,160.47,22
5046272,castle_defense_p1_v14,0.5714,178.65,7
5046272,castle_defense_p1_v16,0.5714,166.23,14
5046272,castle_defense_p1_v20,0.5455,217.86,11
5046272,castle_defense_p1_v21,0.4286,187.78,14
5046272,castle_defense_p1_v22,0.8,169.6,5
5046272,castle_defense_p1_v23,0.3125,186.58,16
5046272,castle_defense_p1_v25,0.4,198.77,10
5046272,castle_defense_p1_v25_bc,0.5882,194.02,17
5046272,castle_defense_p1_v27,0.625,211.38,8
5046272,castle_defense_p1_v27_last,0.6923,175.71,13
5046272,castle_defense_p1_v3,0.1429,173.17,14
5046272,castle_defense_p1_v4,0.2,160.97,10
5046272,castle_defense_p1_v7,0.25,232.41,8
5046272,v28_snap_20260726_005800,0.8182,187.52,11
5046272,v28_snap_20260726_012419,0.7333,181.98,15
5046272,v28_snap_20260726_015042,0.8571,165.09,14
5046272,v28_snap_20260726_021730,0.9,200.21,10
5046272,v28_snap_20260726_024418,0.6,174.15,15
5046272,v28_snap_20260726_031048,1.0,198.65,7
5046272,v28_snap_20260726_033659,1.0,187.99,10
5046272,v28_snap_20260726_040326,0.8333,178.15,12
5046272,v28_snap_20260726_043005,0.7857,171.7,14
5046272,v28_snap_20260726_045639,1.0,165.15,11
5046272,v29_snap_20260726_135657,0.9091,198.23,11
5046272,v29_snap_20260726_142419,0.5556,181.31,9
5046272,v29_snap_20260726_145116,0.5833,173.79,12
5046272,v29_snap_20260726_151811,0.6667,185.91,6
5046272,v29_snap_20260726_154531,0.7778,194.45,9
5046272,v29_snap_20260726_161220,0.7692,178.85,13
5046272,v29_snap_20260726_163913,0.7692,190.17,13
5046272,v29_snap_20260726_170553,0.8889,177.64,9
5046272,v29_snap_20260726_173235,0.7778,180.93,9
5046272,v29_snap_20260726_175905,0.8333,171.1,6
5046272,v30_floortest_8M,0.625,196.37,8
5046272,v30_snap_20260727_103227,0.8182,187.3,11
5046272,v30_snap_20260727_110006,0.1667,194.96,6
5046272,v30_snap_20260727_112801,0.7273,171.64,11
5046272,v30_snap_20260727_115518,0.6,184.89,15
5046272,v30_snap_20260727_122239,0.8182,189.48,11
5046272,v30_snap_20260727_125007,0.6,196.98,10
5046272,v30_snap_20260727_131754,0.6,186.39,10
5046272,v30_snap_20260727_134517,0.5556,167.11,9
5046272,v30_snap_20260727_141243,0.1111,176.77,9
5046272,v30_snap_20260727_144030,0.6154,188.86,13
5160960,Anti-Spam Bot,0.2262,186.54,168
5160960,Heuristic Bot,0.086,265.61,500
5160960,Random Dummy,0.5,182.22,194
5160960,Self-Play,0.508,300.74,500
5160960,Spam Bot T1,0.6024,187.21,166
5160960,Spam Bot T2,0.7073,190.65,41
5160960,Spam Bot T3,0.7,166.26,20
5160960,Spam Bot T4,0.4667,204.5,15
5160960,Spam Bot T5,0.45,183.83,20
5160960,Spam Bot T6,0.6842,189.42,19
5160960,Spam Bot T7,0.8889,191.59,9
5160960,Spam Bot T8,0.4091,160.47,22
5160960,castle_defense_p1_v14,0.5714,178.65,7
5160960,castle_defense_p1_v16,0.6,180.35,15
5160960,castle_defense_p1_v20,0.4615,242.5,13
5160960,castle_defense_p1_v21,0.4286,187.78,14
5160960,castle_defense_p1_v22,0.8,169.6,5
5160960,castle_defense_p1_v23,0.2941,197.84,17
5160960,castle_defense_p1_v25,0.4545,215.07,11
5160960,castle_defense_p1_v25_bc,0.5882,194.02,17
5160960,castle_defense_p1_v27,0.625,211.38,8
5160960,castle_defense_p1_v27_last,0.6923,175.71,13
5160960,castle_defense_p1_v3,0.2,186.83,15
5160960,castle_defense_p1_v4,0.1818,180.7,11
5160960,castle_defense_p1_v7,0.25,232.41,8
5160960,v28_snap_20260726_005800,0.75,203.39,12
5160960,v28_snap_20260726_012419,0.7333,181.98,15
5160960,v28_snap_20260726_015042,0.8,179.29,15
5160960,v28_snap_20260726_021730,0.9,200.21,10
5160960,v28_snap_20260726_024418,0.6,174.15,15
5160960,v28_snap_20260726_031048,1.0,198.65,7
5160960,v28_snap_20260726_033659,1.0,187.99,10
5160960,v28_snap_20260726_040326,0.8333,178.15,12
5160960,v28_snap_20260726_043005,0.8125,197.49,16
5160960,v28_snap_20260726_045639,1.0,165.15,11
5160960,v29_snap_20260726_135657,0.9091,198.23,11
5160960,v29_snap_20260726_142419,0.6,200.98,10
5160960,v29_snap_20260726_145116,0.5833,173.79,12
5160960,v29_snap_20260726_151811,0.6667,185.91,6
5160960,v29_snap_20260726_154531,0.7778,194.45,9
5160960,v29_snap_20260726_161220,0.7692,178.85,13
5160960,v29_snap_20260726_163913,0.7692,190.17,13
5160960,v29_snap_20260726_170553,0.9,197.68,10
5160960,v29_snap_20260726_173235,0.7778,180.93,9
5160960,v29_snap_20260726_175905,0.8333,171.1,6
5160960,v30_floortest_8M,0.625,196.37,8
5160960,v30_snap_20260727_103227,0.8182,187.3,11
5160960,v30_snap_20260727_110006,0.2857,221.11,7
5160960,v30_snap_20260727_112801,0.7273,171.64,11
5160960,v30_snap_20260727_115518,0.6,184.89,15
5160960,v30_snap_20260727_122239,0.8182,189.48,11
5160960,v30_snap_20260727_125007,0.6364,213.44,11
